Water Level Provo River
time,Water level(ft)
2014-07-09T05:56:21+00:00,0.3943
2014-07-11T01:15:02+00:00,0.43311
2014-07-11T01:30:24+00:00,0.4282
2014-07-11T01:45:18+00:00,0.42231
2014-07-11T02:00:12+00:00,0.4177
2014-07-11T02:15:06+00:00,0.40955
2014-07-11T02:30:00+00:00,0.39978
2014-07-11T02:45:21+00:00,0.39573
2014-07-11T03:00:15+00:00,0.395
2014-07-11T03:15:09+00:00,0.39406
2014-07-11T03:30:03+00:00,0.39528
2014-07-11T03:45:24+00:00,0.39168
2014-07-11T04:00:19+00:00,0.39208
2014-07-11T04:15:13+00:00,0.38991
2014-07-11T04:30:07+00:00,0.3857
2014-07-11T04:45:01+00:00,0.38122
2014-07-11T05:00:22+00:00,0.37799
2014-07-11T05:15:16+00:00,0.37474
2014-07-11T05:30:10+00:00,0.37193
2014-07-11T05:45:04+00:00,0.37128
2014-07-11T06:00:25+00:00,0.37014
2014-07-11T06:15:20+00:00,0.36927
2014-07-11T06:30:14+00:00,0.3647
2014-07-11T06:45:08+00:00,0.36288
2014-07-11T07:00:02+00:00,0.36172
2014-07-11T07:15:23+00:00,0.36539
2014-07-11T07:30:17+00:00,0.36326
2014-07-11T07:45:11+00:00,0.35632
2014-07-11T08:00:05+00:00,0.34966
2014-07-11T08:15:26+00:00,0.34586
2014-07-11T08:30:20+00:00,0.34481
2014-07-11T08:45:14+00:00,0.34886
2014-07-11T09:00:09+00:00,0.35858
2014-07-11T09:15:03+00:00,0.37595
2014-07-11T09:45:18+00:00,0.40033
2014-07-11T10:00:12+00:00,0.40604
2014-07-11T10:15:06+00:00,0.41287
2014-07-13T10:15:22+00:00,0.29447
2014-07-13T10:30:17+00:00,0.29101
2014-07-13T10:45:11+00:00,0.28588
2014-07-13T11:00:05+00:00,0.28433
2014-07-13T11:15:26+00:00,0.28285
2014-07-13T11:30:20+00:00,0.28256
2014-07-13T11:45:14+00:00,0.28224
2014-07-13T12:00:08+00:00,0.28285
2014-07-13T12:15:02+00:00,0.28775
2014-07-13T12:30:23+00:00,0.29596
2014-07-13T12:45:17+00:00,0.29986
2014-07-13T13:00:11+00:00,0.29955
2014-07-13T13:15:05+00:00,0.29578
2014-07-13T13:30:26+00:00,0.28908
2014-07-13T13:45:20+00:00,0.28545
2014-07-13T14:00:14+00:00,0.28469
2014-07-13T14:15:08+00:00,0.28517
2014-07-13T14:30:02+00:00,0.29051
2014-07-13T14:45:24+00:00,0.30097
2014-07-13T15:00:18+00:00,0.30648
2014-07-13T15:15:12+00:00,0.3098
2014-07-13T15:30:06+00:00,0.3083
2014-07-13T15:45:00+00:00,0.30511
2014-07-13T16:00:21+00:00,0.2979
2014-07-13T16:15:15+00:00,0.29517
2014-07-13T16:30:09+00:00,0.2892
2014-07-13T16:45:03+00:00,0.2838
2014-07-13T17:00:24+00:00,0.28042
2014-07-13T17:15:18+00:00,0.27737
2014-07-13T17:30:12+00:00,0.27073
2014-07-13T17:45:06+00:00,0.26858
2014-07-13T18:00:00+00:00,0.26391
2014-07-13T18:15:21+00:00,0.26228
2014-07-13T18:30:15+00:00,0.26208
2014-07-13T18:45:09+00:00,0.26165
2014-07-13T19:00:03+00:00,0.26242
2014-07-13T19:15:24+00:00,0.26822
2014-07-13T19:30:18+00:00,0.26938
2014-07-13T19:45:12+00:00,0.26838
2014-07-13T20:00:06+00:00,0.26632
2014-07-13T20:15:00+00:00,0.26361
2014-07-13T20:30:21+00:00,0.26074
2014-07-13T20:45:15+00:00,0.25982
2014-07-13T21:00:09+00:00,0.25796
2014-07-13T21:15:03+00:00,0.25687
2014-07-13T21:30:24+00:00,0.25642
2014-07-13T21:45:18+00:00,0.25527
2014-07-13T22:00:12+00:00,0.25338
2014-07-13T22:15:06+00:00,0.25844
2014-07-13T22:30:00+00:00,0.25766
2014-07-13T22:45:21+00:00,0.25899
2014-07-13T23:00:16+00:00,0.26204
2014-07-13T23:15:10+00:00,0.26259
2014-07-13T23:30:04+00:00,0.26025
2014-07-13T23:45:25+00:00,0.26245
2014-07-14T00:00:19+00:00,0.26289
2014-07-14T00:15:13+00:00,0.26544
2014-07-14T00:30:07+00:00,0.26814
2014-07-14T00:45:01+00:00,0.2698
2014-07-14T01:00:22+00:00,0.2708
2014-07-14T01:15:16+00:00,0.27281
2014-07-14T01:30:10+00:00,0.27444
2014-07-14T01:45:04+00:00,0.27579
2014-07-14T02:00:25+00:00,0.27625
2014-07-14T02:15:20+00:00,0.27442
2014-07-14T02:30:14+00:00,0.27799
2014-07-14T02:45:08+00:00,0.28
2014-07-14T03:00:02+00:00,0.2815
2014-07-14T03:15:23+00:00,0.27879
2014-07-14T03:30:17+00:00,0.28211
2014-07-14T03:45:11+00:00,0.28331
2014-07-14T04:00:05+00:00,0.28441
2014-07-14T04:15:26+00:00,0.28243
2014-07-14T04:30:21+00:00,0.28125
2014-07-14T04:45:15+00:00,0.2803
2014-07-14T05:45:18+00:00,0.2741
2014-07-14T06:00:12+00:00,0.27401
2014-07-14T06:30:01+00:00,0.27787
2014-07-14T06:45:22+00:00,0.2809
2014-07-14T07:00:16+00:00,0.28208
2014-07-14T07:15:10+00:00,0.28167
2014-07-14T07:30:04+00:00,0.28081
2014-07-14T07:45:26+00:00,0.27699
2014-07-14T08:00:20+00:00,0.27676
2014-07-14T08:15:14+00:00,0.27711
2014-07-14T08:30:08+00:00,0.27959
2014-07-14T08:45:02+00:00,0.28729
2014-07-14T09:00:23+00:00,0.29487
2014-07-14T09:15:17+00:00,0.295
2014-07-14T09:30:12+00:00,0.2929
2014-07-14T09:45:06+00:00,0.2903
2014-07-14T10:00:00+00:00,0.29023
2014-07-14T10:15:21+00:00,0.28823
2014-07-14T10:30:15+00:00,0.28343
2014-07-14T10:45:09+00:00,0.28185
2014-07-14T11:00:03+00:00,0.27964
2014-07-14T11:15:24+00:00,0.27609
2014-07-14T11:30:18+00:00,0.27683
2014-07-14T11:45:12+00:00,0.28167
2014-07-14T12:00:06+00:00,0.28314
2014-07-14T12:15:00+00:00,0.28684
2014-07-14T12:30:22+00:00,0.28915
2014-07-14T12:45:16+00:00,0.29288
2014-07-14T13:00:10+00:00,0.29488
2014-07-14T13:15:04+00:00,0.29852
2014-07-14T13:30:25+00:00,0.29936
2014-07-14T13:45:19+00:00,0.2989
2014-07-14T14:00:13+00:00,0.30102
2014-07-14T14:15:07+00:00,0.29844
2014-07-14T14:30:01+00:00,0.29794
2014-07-14T14:45:22+00:00,0.29545
2014-07-14T15:00:16+00:00,0.29432
2014-07-14T15:15:10+00:00,0.29813
2014-07-14T15:30:04+00:00,0.31183
2014-07-14T15:45:25+00:00,0.31705
2014-07-14T16:00:19+00:00,0.31616
2014-07-14T16:15:13+00:00,0.31404
2014-07-14T16:30:07+00:00,0.31491
2014-07-14T16:45:01+00:00,0.31529
2014-07-14T17:00:22+00:00,0.31717
2014-07-14T17:15:16+00:00,0.32089
2014-07-14T17:30:10+00:00,0.32192
2014-07-14T17:45:04+00:00,0.31896
2014-07-14T18:00:25+00:00,0.3149
2014-07-14T18:15:19+00:00,0.31329
2014-07-14T18:30:13+00:00,0.31178
2014-07-14T18:45:07+00:00,0.30914
2014-07-14T19:00:01+00:00,0.30863
2014-07-14T19:15:22+00:00,0.3046
2014-07-14T19:30:16+00:00,0.3027
2014-07-14T19:45:10+00:00,0.29756
2014-07-14T20:00:04+00:00,0.29491
2014-07-14T20:15:26+00:00,0.29364
2014-07-14T20:30:20+00:00,0.29553
2014-07-14T20:45:14+00:00,0.29816
2014-07-14T21:00:08+00:00,0.29786
2014-07-14T21:15:02+00:00,0.30174
2014-07-14T21:30:23+00:00,0.30122
2014-07-14T21:45:17+00:00,0.3008
2014-07-14T22:00:11+00:00,0.29841
2014-07-14T22:15:05+00:00,0.29603
2014-07-14T22:30:26+00:00,0.29414
2014-07-14T22:45:20+00:00,0.28916
2014-07-14T23:00:14+00:00,0.28786
2014-07-14T23:15:08+00:00,0.28654
2014-07-14T23:30:02+00:00,0.28725
2014-07-14T23:45:23+00:00,0.29173
2014-07-15T00:00:17+00:00,0.29614
2014-07-15T00:15:11+00:00,0.29723
2014-07-15T00:30:05+00:00,0.29571
2014-07-15T00:45:26+00:00,0.29541
2014-07-15T01:00:20+00:00,0.29374
2014-07-15T01:15:15+00:00,0.29177
2014-07-15T01:30:09+00:00,0.29114
2014-07-15T01:45:03+00:00,0.29262
2014-07-15T02:00:24+00:00,0.30194
2014-07-15T02:15:18+00:00,0.3149
2014-07-15T02:30:12+00:00,0.32503
2014-07-15T02:45:06+00:00,0.32725
2014-07-15T03:00:00+00:00,0.32604
2014-07-15T03:15:21+00:00,0.32073
2014-07-15T03:30:16+00:00,0.31799
2014-07-15T03:45:10+00:00,0.31271
2014-07-15T04:00:04+00:00,0.31223
2014-07-15T04:15:25+00:00,0.31086
2014-07-15T04:30:19+00:00,0.30914
2014-07-15T04:45:13+00:00,0.30354
2014-07-15T05:00:07+00:00,0.30093
2014-07-15T05:15:01+00:00,0.29856
2014-07-15T05:30:23+00:00,0.29675
2014-07-15T05:45:17+00:00,0.29535
2014-07-15T06:00:11+00:00,0.29457
2014-07-15T06:15:05+00:00,0.29107
2014-07-15T06:30:26+00:00,0.28903
2014-07-15T06:45:20+00:00,0.28554
2014-07-15T07:00:14+00:00,0.28234
2014-07-15T07:15:08+00:00,0.28162
2014-07-15T07:30:03+00:00,0.2838
2014-07-15T07:45:24+00:00,0.28739
2014-07-15T08:15:12+00:00,0.28964
2014-07-15T08:30:06+00:00,0.28662
2014-07-15T08:45:00+00:00,0.28516
2014-07-15T09:00:21+00:00,0.28634
2014-07-15T09:15:15+00:00,0.27717
2014-07-15T09:30:10+00:00,0.27494
2014-07-15T09:45:04+00:00,0.26132
2014-07-15T10:00:25+00:00,0.24494
2014-07-15T10:15:19+00:00,0.23486
2014-07-15T10:30:13+00:00,0.22811
2014-07-15T10:45:07+00:00,0.22059
2014-07-15T11:00:01+00:00,0.21456
2014-07-15T11:15:22+00:00,0.20978
2014-07-15T11:30:16+00:00,0.20903
2014-07-15T11:45:11+00:00,0.21171
2014-07-15T12:00:05+00:00,0.21427
2014-07-15T12:30:20+00:00,0.22082
2014-07-15T12:45:14+00:00,0.22062
2014-07-15T13:00:08+00:00,0.22465
2014-07-15T13:15:02+00:00,0.23264
2014-07-15T13:30:23+00:00,0.24196
2014-07-15T13:45:17+00:00,0.25
2014-07-15T15:30:03+00:00,0.24707
2014-07-15T15:45:24+00:00,0.2547
2014-07-15T16:00:18+00:00,0.25862
2014-07-15T16:15:12+00:00,0.25932
2014-07-15T16:30:06+00:00,0.26034
2014-07-15T16:45:00+00:00,0.26012
2014-07-15T17:00:21+00:00,0.25788
2014-07-15T17:15:15+00:00,0.25486
2014-07-15T17:30:09+00:00,0.2532
2014-07-15T17:45:03+00:00,0.25147
2014-07-15T18:00:24+00:00,0.24951
2014-07-15T18:15:19+00:00,0.24653
2014-07-15T18:30:13+00:00,0.24486
2014-07-15T18:45:07+00:00,0.24217
2014-07-15T19:00:01+00:00,0.2408
2014-07-15T19:15:22+00:00,0.23958
2014-07-15T19:30:16+00:00,0.23797
2014-07-15T19:45:10+00:00,0.24086
2014-07-15T20:00:04+00:00,0.24266
2014-07-15T20:15:25+00:00,0.24889
2014-07-15T21:00:07+00:00,0.25124
2014-07-15T21:15:01+00:00,0.25024
2014-07-15T21:30:22+00:00,0.27531
2014-07-15T21:45:16+00:00,0.39122
2014-07-15T22:00:10+00:00,0.40192
2014-07-15T22:15:04+00:00,0.37316
2014-07-15T22:30:25+00:00,0.34917
2014-07-15T22:45:19+00:00,0.33112
2014-07-15T23:00:13+00:00,0.31597
2014-07-15T23:15:07+00:00,0.30209
2014-07-15T23:30:01+00:00,0.28399
2014-07-15T23:45:22+00:00,0.26523
2014-07-16T00:00:16+00:00,0.2485
2014-07-16T00:15:11+00:00,0.236
2014-07-16T00:30:05+00:00,0.22882
2014-07-16T00:45:26+00:00,0.2261
2014-07-16T01:00:20+00:00,0.22435
2014-07-16T01:15:14+00:00,0.22443
2014-07-16T01:30:08+00:00,0.22447
2014-07-16T01:45:02+00:00,0.22254
2014-07-16T02:00:23+00:00,0.22282
2014-07-16T02:15:17+00:00,0.22283
2014-07-16T02:30:11+00:00,0.22268
2014-07-16T02:45:05+00:00,0.22235
2014-07-16T03:00:00+00:00,0.22347
2014-07-16T03:15:21+00:00,0.22096
2014-07-16T03:30:15+00:00,0.22116
2014-07-16T03:45:09+00:00,0.21911
2014-07-16T04:00:03+00:00,0.2194
2014-07-16T04:15:24+00:00,0.21911
2014-07-16T04:30:18+00:00,0.21575
2014-07-16T04:45:12+00:00,0.21777
2014-07-16T05:00:06+00:00,0.21519
2014-07-16T05:15:01+00:00,0.2151
2014-07-16T05:30:22+00:00,0.21673
2014-07-16T05:45:16+00:00,0.216
2014-07-16T06:00:10+00:00,0.21712
2014-07-16T06:15:04+00:00,0.21525
2014-07-16T06:30:25+00:00,0.21597
2014-07-16T06:45:19+00:00,0.21442
2014-07-16T07:00:14+00:00,0.21297
2014-07-16T07:15:08+00:00,0.21294
2014-07-16T07:30:02+00:00,0.21449
2014-07-16T07:45:23+00:00,0.21524
2014-07-16T08:00:17+00:00,0.21627
2014-07-16T08:15:11+00:00,0.21749
2014-07-16T08:30:05+00:00,0.21717
2014-07-16T08:45:27+00:00,0.21736
2014-07-16T09:00:21+00:00,0.21669
2014-07-16T09:15:15+00:00,0.21695
2014-07-16T09:30:09+00:00,0.21585
2014-07-16T09:45:03+00:00,0.215
2014-07-16T10:00:24+00:00,0.21629
2014-07-16T10:15:18+00:00,0.22124
2014-07-16T10:30:12+00:00,0.23591
2014-07-16T10:45:06+00:00,0.24928
2014-07-16T11:00:00+00:00,0.25566
2014-07-16T11:15:21+00:00,0.25755
2014-07-16T11:30:16+00:00,0.25853
2014-07-16T11:45:10+00:00,0.26168
2014-07-16T12:00:04+00:00,0.26158
2014-07-16T12:15:25+00:00,0.26075
2014-07-16T12:30:19+00:00,0.26372
2014-07-16T12:45:13+00:00,0.26528
2014-07-16T13:00:07+00:00,0.26936
2014-07-16T13:15:01+00:00,0.27171
2014-07-16T13:30:22+00:00,0.27421
2014-07-16T13:45:16+00:00,0.27302
2014-07-16T14:00:10+00:00,0.27622
2014-07-16T14:15:04+00:00,0.27432
2014-07-16T14:30:25+00:00,0.27493
2014-07-16T14:45:19+00:00,0.27274
2014-07-16T15:00:13+00:00,0.27076
2014-07-16T15:15:07+00:00,0.26931
2014-07-16T15:30:02+00:00,0.26804
2014-07-16T15:45:23+00:00,0.26879
2014-07-16T16:00:17+00:00,0.26504
2014-07-16T16:15:11+00:00,0.26261
2014-07-16T16:30:05+00:00,0.26084
2014-07-16T16:45:26+00:00,0.259
2014-07-16T17:00:20+00:00,0.25874
2014-07-16T17:15:14+00:00,0.25814
2014-07-16T17:30:08+00:00,0.25791
2014-07-16T17:45:02+00:00,0.25902
2014-07-16T18:00:23+00:00,0.26128
2014-07-16T18:15:17+00:00,0.25897
2014-07-16T18:30:11+00:00,0.26102
2014-07-16T18:45:05+00:00,0.25955
2014-07-16T19:15:20+00:00,0.25937
2014-07-16T19:30:14+00:00,0.26042
2014-07-16T19:45:08+00:00,0.26091
2014-07-16T20:00:02+00:00,0.2609
2014-07-16T20:15:23+00:00,0.26235
2014-07-16T20:30:17+00:00,0.26302
2014-07-16T20:45:11+00:00,0.26401
2014-07-16T21:00:05+00:00,0.2619
2014-07-16T21:15:26+00:00,0.26051
2014-07-16T21:30:20+00:00,0.26286
2014-07-16T21:45:14+00:00,0.26157
2014-07-16T22:00:08+00:00,0.26544
2014-07-16T22:15:02+00:00,0.27098
2014-07-16T22:30:23+00:00,0.27414
2014-07-16T22:45:17+00:00,0.27713
2014-07-16T23:00:11+00:00,0.2765
2014-07-16T23:15:05+00:00,0.27462
2014-07-16T23:30:27+00:00,0.27307
2014-07-16T23:45:21+00:00,0.26961
2014-07-17T00:00:15+00:00,0.2644
2014-07-17T00:15:09+00:00,0.26335
2014-07-17T00:30:03+00:00,0.25895
2014-07-17T00:45:24+00:00,0.25682
2014-07-17T01:00:18+00:00,0.2533
2014-07-17T01:15:12+00:00,0.25192
2014-07-17T01:30:06+00:00,0.24954
2014-07-17T01:45:00+00:00,0.24598
2014-07-17T02:00:21+00:00,0.24486
2014-07-17T02:15:15+00:00,0.24151
2014-07-17T02:30:09+00:00,0.24183
2014-07-17T02:45:03+00:00,0.23857
2014-07-17T03:15:19+00:00,0.23802
2014-07-17T03:30:13+00:00,0.23653
2014-07-17T03:45:07+00:00,0.23666
2014-07-17T04:00:01+00:00,0.23585
2014-07-17T04:15:22+00:00,0.23667
2014-07-17T04:30:16+00:00,0.23475
2014-07-17T04:45:10+00:00,0.23411
2014-07-17T05:00:05+00:00,0.23479
2014-07-17T05:15:26+00:00,0.23329
2014-07-17T05:30:20+00:00,0.23418
2014-07-17T05:45:14+00:00,0.23403
2014-07-17T06:00:08+00:00,0.23224
2014-07-17T06:15:02+00:00,0.23289
2014-07-17T06:30:24+00:00,0.23131
2014-07-17T06:45:18+00:00,0.23182
2014-07-17T07:00:12+00:00,0.23245
2014-07-17T07:15:06+00:00,0.23395
2014-07-17T07:30:00+00:00,0.23305
2014-07-17T07:45:21+00:00,0.23253
2014-07-17T08:00:15+00:00,0.23154
2014-07-17T08:15:10+00:00,0.23159
2014-07-17T08:45:25+00:00,0.23094
2014-07-17T09:00:19+00:00,0.23153
2014-07-17T09:15:13+00:00,0.2305
2014-07-17T09:30:07+00:00,0.23117
2014-07-17T09:45:01+00:00,0.22969
2014-07-17T10:00:22+00:00,0.23065
2014-07-17T10:15:16+00:00,0.22905
2014-07-17T10:30:11+00:00,0.23016
2014-07-17T10:45:05+00:00,0.22735
2014-07-17T11:00:26+00:00,0.2277
2014-07-17T11:15:20+00:00,0.2259
2014-07-17T11:30:14+00:00,0.22835
2014-07-17T11:45:08+00:00,0.22668
2014-07-17T12:00:02+00:00,0.22707
2014-07-17T12:15:23+00:00,0.22703
2014-07-17T12:30:17+00:00,0.22701
2014-07-17T12:45:11+00:00,0.22765
2014-07-17T13:00:05+00:00,0.22951
2014-07-17T13:15:26+00:00,0.22734
2014-07-17T13:30:20+00:00,0.22725
2014-07-17T13:45:14+00:00,0.22865
2014-07-17T14:00:08+00:00,0.22885
2014-07-17T14:15:02+00:00,0.22923
2014-07-17T14:30:23+00:00,0.22767
2014-07-17T14:45:17+00:00,0.22778
2014-07-17T15:00:11+00:00,0.22765
2014-07-17T15:15:05+00:00,0.2279
2014-07-17T15:30:26+00:00,0.22939
2014-07-17T15:45:20+00:00,0.22928
2014-07-17T16:00:14+00:00,0.22774
2014-07-17T16:15:08+00:00,0.22874
2014-07-17T16:30:02+00:00,0.22903
2014-07-17T16:45:23+00:00,0.23115
2014-07-17T17:00:17+00:00,0.23275
2014-07-17T17:15:11+00:00,0.23645
2014-07-17T17:30:05+00:00,0.23786
2014-07-17T17:45:00+00:00,0.24297
2014-07-17T18:00:21+00:00,0.24055
2014-07-17T18:15:15+00:00,0.24176
2014-07-17T18:30:09+00:00,0.24212
2014-07-17T18:45:03+00:00,0.24236
2014-07-17T19:00:24+00:00,0.24388
2014-07-17T19:15:18+00:00,0.2433
2014-07-17T19:30:12+00:00,0.2457
2014-07-17T19:45:05+00:00,0.24432
2014-07-17T20:00:27+00:00,0.24441
2014-07-17T20:15:20+00:00,0.24664
2014-07-17T20:30:14+00:00,0.24733
2014-07-17T20:45:08+00:00,0.24738
2014-07-17T21:00:02+00:00,0.24444
2014-07-17T21:15:23+00:00,0.24746
2014-07-17T21:30:17+00:00,0.24617
2014-07-17T21:45:11+00:00,0.247
2014-07-17T22:00:05+00:00,0.24751
2014-07-17T22:15:26+00:00,0.24818
2014-07-17T22:30:20+00:00,0.24803
2014-07-17T22:45:14+00:00,0.2463
2014-07-17T23:00:08+00:00,0.24665
2014-07-17T23:15:02+00:00,0.24745
2014-07-17T23:30:23+00:00,0.24866
2014-07-17T23:45:17+00:00,0.25084
2014-07-18T00:00:11+00:00,0.27061
2014-07-18T00:15:05+00:00,0.28805
2014-07-18T00:30:00+00:00,0.29364
2014-07-18T00:45:21+00:00,0.29528
2014-07-18T01:00:15+00:00,0.29869
2014-07-18T01:15:09+00:00,0.30063
2014-07-18T01:30:03+00:00,0.30423
2014-07-18T01:45:24+00:00,0.30679
2014-07-18T02:00:18+00:00,0.31454
2014-07-18T02:15:12+00:00,0.32948
2014-07-18T02:30:06+00:00,0.34702
2014-07-18T02:45:00+00:00,0.35618
2014-07-18T03:00:21+00:00,0.35274
2014-07-18T03:15:15+00:00,0.34462
2014-07-18T03:30:09+00:00,0.33998
2014-07-18T03:45:03+00:00,0.34112
2014-07-18T04:00:25+00:00,0.34782
2014-07-18T04:15:19+00:00,0.36121
2014-07-18T04:30:13+00:00,0.37128
2014-07-18T04:45:07+00:00,0.37261
2014-07-18T05:00:01+00:00,0.37588
2014-07-18T05:15:22+00:00,0.38469
2014-07-18T05:30:16+00:00,0.38996
2014-07-18T05:45:10+00:00,0.40112
2014-07-18T06:00:05+00:00,0.40173
2014-07-18T06:15:26+00:00,0.39295
2014-07-18T06:30:20+00:00,0.39203
2014-07-18T06:45:14+00:00,0.4002
2014-07-18T07:00:08+00:00,0.40589
2014-07-18T07:15:02+00:00,0.41133
2014-07-18T07:30:23+00:00,0.41404
2014-07-18T07:45:17+00:00,0.41179
2014-07-18T08:00:12+00:00,0.41002
2014-07-18T08:15:06+00:00,0.40776
2014-07-18T08:30:00+00:00,0.40462
2014-07-18T08:45:21+00:00,0.40051
2014-07-18T09:00:15+00:00,0.39248
2014-07-18T09:15:09+00:00,0.37906
2014-07-18T09:30:03+00:00,0.36867
2014-07-18T09:45:24+00:00,0.3576
2014-07-18T10:00:18+00:00,0.34958
2014-07-18T10:15:13+00:00,0.34565
2014-07-18T10:30:07+00:00,0.34231
2014-07-18T10:45:01+00:00,0.3378
2014-07-18T11:00:22+00:00,0.3371
2014-07-18T11:15:16+00:00,0.33868
2014-07-18T11:30:10+00:00,0.34221
2014-07-18T11:45:04+00:00,0.34423
2014-07-18T12:00:25+00:00,0.34547
2014-07-18T12:15:19+00:00,0.34569
2014-07-18T12:30:13+00:00,0.34535
2014-07-18T13:30:17+00:00,0.34647
2014-07-18T13:45:11+00:00,0.34889
2014-07-18T14:00:05+00:00,0.34692
2014-07-18T14:15:26+00:00,0.3473
2014-07-18T14:30:20+00:00,0.3459
2014-07-18T14:45:14+00:00,0.34424
2014-07-18T15:00:08+00:00,0.345
2014-07-18T15:15:02+00:00,0.34637
2014-07-18T15:30:23+00:00,0.34598
2014-07-18T15:45:17+00:00,0.34909
2014-07-18T16:00:11+00:00,0.35499
2014-07-18T16:15:05+00:00,0.36026
2014-07-18T16:30:26+00:00,0.363
2014-07-18T16:45:20+00:00,0.36396
2014-07-18T17:00:14+00:00,0.36293
2014-07-18T17:15:08+00:00,0.35921
2014-07-18T17:30:02+00:00,0.35413
2014-07-18T17:45:23+00:00,0.35095
2014-07-18T18:00:17+00:00,0.34827
2014-07-18T18:15:11+00:00,0.34529
2014-07-18T19:00:20+00:00,0.34176
2014-07-18T19:15:14+00:00,0.34075
2014-07-18T19:30:08+00:00,0.33962
2014-07-18T19:45:02+00:00,0.33904
2014-07-18T20:00:23+00:00,0.34039
2014-07-18T20:15:17+00:00,0.33632
2014-07-18T20:30:12+00:00,0.33643
2014-07-18T20:45:06+00:00,0.33535
2014-07-18T21:00:00+00:00,0.33152
2014-07-18T21:15:21+00:00,0.33097
2014-07-18T21:30:15+00:00,0.3276
2014-07-18T21:45:09+00:00,0.32703
2014-07-18T22:00:03+00:00,0.32628
2014-07-18T22:15:24+00:00,0.32266
2014-07-18T22:30:18+00:00,0.31282
2014-07-18T22:45:12+00:00,0.30636
2014-07-18T23:00:06+00:00,0.29902
2014-07-18T23:15:00+00:00,0.29529
2014-07-18T23:30:21+00:00,0.28905
2014-07-18T23:45:15+00:00,0.28482
2014-07-19T00:00:09+00:00,0.27867
2014-07-19T00:15:03+00:00,0.27902
2014-07-19T00:30:24+00:00,0.29427
2014-07-19T00:45:18+00:00,0.30706
2014-07-19T01:00:12+00:00,0.3115
2014-07-19T01:15:06+00:00,0.31363
2014-07-19T01:30:00+00:00,0.31554
2014-07-19T01:45:21+00:00,0.32012
2014-07-19T02:00:15+00:00,0.32303
2014-07-19T02:15:09+00:00,0.32766
2014-07-19T02:30:03+00:00,0.33259
2014-07-19T02:45:24+00:00,0.34046
2014-07-19T03:00:18+00:00,0.34919
2014-07-19T03:15:13+00:00,0.35338
2014-07-19T03:30:07+00:00,0.35468
2014-07-19T03:45:01+00:00,0.35397
2014-07-19T04:00:22+00:00,0.35611
2014-07-19T04:15:16+00:00,0.35697
2014-07-19T04:30:10+00:00,0.35656
2014-07-19T04:45:04+00:00,0.35692
2014-07-19T05:00:26+00:00,0.35715
2014-07-19T05:15:20+00:00,0.35633
2014-07-19T05:30:14+00:00,0.3487
2014-07-19T05:45:08+00:00,0.34086
2014-07-19T06:00:02+00:00,0.3325
2014-07-19T06:15:23+00:00,0.32532
2014-07-19T06:30:17+00:00,0.32057
2014-07-19T06:45:12+00:00,0.31429
2014-07-19T07:00:06+00:00,0.31113
2014-07-19T07:15:00+00:00,0.3069
2014-07-19T07:30:21+00:00,0.3016
2014-07-19T07:45:15+00:00,0.29522
2014-07-19T08:15:03+00:00,0.28716
2014-07-19T08:30:24+00:00,0.28153
2014-07-19T08:45:19+00:00,0.27974
2014-07-19T09:00:13+00:00,0.27282
2014-07-19T09:15:07+00:00,0.27197
2014-07-19T09:30:01+00:00,0.2661
2014-07-19T09:45:22+00:00,0.26435
2014-07-19T10:00:16+00:00,0.26034
2014-07-19T10:15:10+00:00,0.25909
2014-07-19T10:30:04+00:00,0.25553
2014-07-19T10:45:25+00:00,0.26268
2014-07-19T11:00:19+00:00,0.28374
2014-07-19T11:15:13+00:00,0.28493
2014-07-19T11:30:08+00:00,0.27649
2014-07-19T11:45:02+00:00,0.27142
2014-07-19T12:00:23+00:00,0.26882
2014-07-19T12:15:17+00:00,0.26776
2014-07-19T12:30:11+00:00,0.26742
2014-07-19T12:45:05+00:00,0.26561
2014-07-19T13:00:26+00:00,0.26196
2014-07-19T13:15:20+00:00,0.26258
2014-07-19T13:30:14+00:00,0.26031
2014-07-19T13:45:08+00:00,0.25681
2014-07-19T14:00:02+00:00,0.25579
2014-07-19T14:15:23+00:00,0.25294
2014-07-19T14:30:17+00:00,0.25287
2014-07-19T14:45:11+00:00,0.25047
2014-07-19T15:00:05+00:00,0.24916
2014-07-19T15:15:26+00:00,0.24506
2014-07-19T15:30:20+00:00,0.24408
2014-07-19T15:45:14+00:00,0.24217
2014-07-19T16:00:08+00:00,0.24015
2014-07-19T16:15:02+00:00,0.23676
2014-07-19T16:30:23+00:00,0.23676
2014-07-19T16:45:17+00:00,0.23375
2014-07-19T17:00:11+00:00,0.23217
2014-07-19T17:15:05+00:00,0.23177
2014-07-19T17:30:26+00:00,0.22898
2014-07-19T17:45:20+00:00,0.22698
2014-07-19T18:00:14+00:00,0.22769
2014-07-19T18:15:08+00:00,0.22662
2014-07-19T18:30:02+00:00,0.22264
2014-07-19T18:45:23+00:00,0.22233
2014-07-19T19:00:17+00:00,0.22259
2014-07-19T19:15:11+00:00,0.2202
2014-07-19T19:30:05+00:00,0.21978
2014-07-19T19:45:26+00:00,0.21842
2014-07-19T20:00:20+00:00,0.21937
2014-07-19T20:15:14+00:00,0.21834
2014-07-19T20:30:08+00:00,0.21818
2014-07-19T20:45:02+00:00,0.21821
2014-07-19T21:00:23+00:00,0.21794
2014-07-19T21:15:17+00:00,0.21589
2014-07-19T21:30:11+00:00,0.21591
